calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
351,35 mins,"1. Rinse rice and mung beans. Cover with water and soak for 15 minutes. Rinse split yellow dal and add to rice and mung beans to soak for 15 minutes. Drain and set aside. 2. Turn on a multi-functional pressure cooker (such as Instant Pot) and select Sauté function. Sauté cumin and mustard seeds in 2 tablespoons ghee until fragrant, about 2 minutes. Add shallot and ginger; cook until shallot is tender and translucent, about 5 minutes. Add drained rice and legumes; stir to combine. Turn off Sauté function. 3. Stir in goda masala, turmeric, pepper, and salt. Add water; stir well. Close and lock the lid. Select high pressure and set the timer for 18 minutes according to manufacturer's instructions. Allow 10 to 15 minutes for pressure to build. 4. Allow pressure to release naturally for 15 minutes. Manually release any remaining pressure, 5 to 10 minutes more. Stir khichdi and divide between 6 bowls. Top each with 1 tablespoon remaining ghee.","1 cup brown basmati rice, ½ cup whole green mung beans, ¼ cup split yellow dal, 1 ½ teaspoons cumin seeds, 1 ½ teaspoons brown mustard seeds, 8 tablespoons ghee, divided (Optional), 1 shallot, sliced, 1 tablespoon minced fresh ginger root, 1 tablespoon goda masala, 1 teaspoon ground turmeric, 1 teaspoon ground black pepper, ½ teaspoon salt, 6 cups water",Instant Pot Khichdi,10 mins,4.5,1 hr 35 mins,https://www.allrecipes.com/recipe/278305/instant-pot-khichdi/,"['rice', 'bean', 'cumin', 'mustard', 'ghee', 'shallot', 'ginger', 'masala', 'turmeric', 'pepper', 'salt', 'water']",veg,"['rice', 'bean', 'cumin', 'mustard', 'ghee', 'shallot', 'ginger', 'masala', 'turmeric', 'pepper', 'salt', 'water']"
424,30 mins,"1. Heat the sesame oil in a skillet over medium heat; cook the turkey with onion and garlic in the oil until the meat is no longer pink, 10 to 15 minutes. Chop the meat up into crumbles as it cooks. Stir in the garbanzo beans, tomatoes, curry powder, chili sauce, and coconut milk; bring the mixture to a boil. Reduce heat and simmer for 15 minutes. Season with salt, black pepper, and crushed red pepper flakes.","1 tablespoon sesame oil, 2 pounds ground turkey thigh meat, 1 onion, chopped, 3 cloves garlic, pressed, 1 (14.5 ounce) can garbanzo beans (chickpeas), drained, 1 (14.5 ounce) can diced tomatoes, 2 tablespoons curry powder, ½ cup bottled sweet chili sauce, ½ cup coconut milk, salt and ground black pepper to taste, 1 teaspoon red pepper flakes (Optional)",Sweet and Spicy Curry with Chickpeas,15 mins,4.5,45 mins,https://www.allrecipes.com/recipe/216111/sweet-and-spicy-curry-with-chickpeas/,"['oil', 'turkey', 'meat', 'onion', 'clove', 'garlic', 'bean', 'tomato', 'curry', 'chili', 'sauce', 'coconut', 'milk', 'salt', 'pepper', 'pepper']",non-veg,"['oil', 'turkey', 'meat', 'onion', 'clove', 'garlic', 'bean', 'tomato', 'curry', 'chili', 'sauce', 'coconut', 'milk', 'salt', 'pepper', 'pepper']"
211,30 mins,"1. Heat the oil in a skillet over medium heat. Fry the cumin seeds, mustard seeds, fennel seeds, and red chile peppers in the oil until the seeds begin to splutter. Stir the asafoetida powder into the mixture. Add the onion, ginger, and turmeric; cook and stir for a few minutes. Add the tomato and simmer until the tomatoes are soft. Sprinkle the ground cumin, coriander, and ground red pepper over the mixture. 2. Fold the potatoes into the mixture until coated. Pour the water into the skillet; season with the sugar and salt. Cover and cook until the potatoes are tender, about 20 minutes. The gravy should be nicely thickened. If not, add a teaspoon of chickpea flour to thicken it. Garnish with the cilantro to serve.","2 tablespoons peanut oil, 1 teaspoon cumin seeds, 1 teaspoon mustard seeds, ½ teaspoon fennel seed, 2 dried red chile peppers, 1 pinch asafoetida powder, 1 small onion, chopped, 1 tablespoon grated fresh ginger root, ½ teaspoon ground turmeric, 1 tomato, chopped, 1 teaspoon ground cumin, 1 teaspoon ground coriander, ½ teaspoon ground red pepper, 4 cups peeled and cubed potatoes, 2 cups water, ½ teaspoon white sugar, salt to taste, 1 teaspoon chickpea flour (besan) (Optional), 2 tablespoons chopped fresh cilantro",Batata Nu Shak (Potato Curry),10 mins,4.5,40 mins,https://www.allrecipes.com/recipe/212441/batata-nu-shak-potato-curry/,"['peanut', 'oil', 'cumin', 'mustard', 'fennel', 'pepper', 'onion', 'ginger', 'turmeric', 'tomato', 'cumin', 'coriander', 'pepper', 'potato', 'water', 'sugar', 'salt', 'chickpea', 'flour', 'cilantro']",veg,"['peanut', 'oil', 'cumin', 'mustard', 'fennel', 'pepper', 'onion', 'ginger', 'turmeric', 'tomato', 'cumin', 'coriander', 'pepper', 'potato', 'water', 'sugar', 'salt', 'chickpea', 'flour', 'cilantro']"
374,45 mins,"1. Melt ghee in a large skillet over medium-high heat. Add cumin seeds; stir until fragrant and starting to crackle, about 1 minute. Stir in onion, jalapeno pepper, curry, garlic, ginger, and bay leaves. Cook, stirring occasionally, until onion starts to soften, about 5 minutes. 2. Pour tomatoes into the skillet; stir to combine, about 2 minutes. Add chili powder, cumin, coriander, turmeric, and salt; stir thoroughly. Add beef; cook, stirring with a wooden spoon to break up the meat, until no longer pink, about 5 minutes. 3. Reduce heat to low, cover, and simmer until flavors combine, about 15 minutes. Add frozen peas, cover, and simmer until heated through, about 10 minutes. For a thicker consistency, increase heat to medium and simmer curry, uncovered, until sauce reduces, about 5 minutes.","2 tablespoons ghee (clarified butter), 1 teaspoon cumin seeds, 1 onion, chopped, 1 jalapeno pepper, seeded and minced, 1 tablespoon curry powder, 3 cloves garlic, minced, 1 (1 inch) piece fresh ginger, peeled and grated, 2 bay leaves, 1 (16 ounce) can diced tomatoes, 1 tablespoon chili powder, 1 teaspoon ground cumin, 1 teaspoon ground coriander, ½ teaspoon ground turmeric, ½ teaspoon salt, 1 pound ground beef, 2 cups frozen peas",Kheema Matar (Beef and Pea Curry),15 mins,4.5,1 hr,https://www.allrecipes.com/recipe/245728/kheema-matar-beef-and-pea-curry/,"['ghee', 'cumin', 'onion', 'jalapeno', 'pepper', 'curry', 'clove', 'garlic', 'ginger', 'bay', 'tomato', 'chili', 'cumin', 'coriander', 'turmeric', 'salt', 'beef', 'pea']",non-veg,"['ghee', 'cumin', 'onion', 'jalapeno', 'pepper', 'curry', 'clove', 'garlic', 'ginger', 'bay', 'tomato', 'chili', 'cumin', 'coriander', 'turmeric', 'salt', 'beef', 'pea']"
211,20 mins,"1. Stir together the yogurt, garlic paste, lemon juice, garam masala, white pepper, and saffron; season to taste with salt. Toss the chicken in the yogurt and marinate in the refrigerator for 10 to 12 hours. 2. Heat the oil in a frying pan over medium-high heat. Toss in the cumin seeds and allow to cook until fragrant, 20 to 30 seconds. Add the chicken and brown in the oil. Discard any remaining marinade. Turn heat to medium-low, cover, and continue cooking until the chicken is cooked through, about 15 minutes. Pour in the cream and heat through. Serve immediately.","1 (8 ounce) container plain yogurt, 1 clove garlic, mashed into a paste, 2 tablespoons lemon juice, 1 ½ teaspoons garam masala, 2 teaspoons white pepper, 5 saffron threads, salt to taste, 1 ½ pounds skinless, boneless chicken, cut in 1-inch pieces, 1 tablespoon vegetable oil, 1 teaspoon cumin seed, ¼ cup heavy cream",Lasooni Murgh (Garlic Flavored Spicy Chicken),20 mins,4.0,10 hrs 40 mins,https://www.allrecipes.com/recipe/100117/lasooni-murgh-garlic-flavored-spicy-chicken/,"['yogurt', 'clove', 'garlic', 'lemon', 'masala', 'pepper', 'saffron', 'salt', 'chicken', 'oil', 'cumin', 'cream']",non-veg,"['yogurt', 'clove', 'garlic', 'lemon', 'masala', 'pepper', 'saffron', 'salt', 'chicken', 'oil', 'cumin', 'cream']"
61,15 mins,"1. Preheat the oven broiler. Place eggplant in a roasting pan, and broil 5 minutes, turning occasionally, until about 1/2 the skin is scorched. 2. Place eggplant in microwave safe dish. Cook 5 minutes on High in the microwave, or until tender. Cool enough to handle, and remove skin, leaving some scorched bits. Cut into thick slices. 3. Heat oil in a skillet over medium heat, stir in the onion, and cook until tender. Mix in eggplant, and tomatoes. Season with cayenne pepper, salt, and black pepper. Continue to cook and stir until soft. Garnish with cilantro to serve.","1 eggplant, 1 teaspoon vegetable oil, 1 medium onion, chopped, 2 roma (plum) tomatoes, chopped, ¼ teaspoon ground cayenne pepper, ¼ teaspoon salt, ¼ teaspoon pepper, 4 sprigs chopped fresh cilantro",Bangan ka Bhurta (Indian Eggplant),15 mins,4.0,35 mins,https://www.allrecipes.com/recipe/81111/bangan-ka-bhurta-indian-eggplant/,"['eggplant', 'oil', 'onion', 'tomato', 'cayenne', 'pepper', 'salt', 'pepper', 'cilantro']",veg,"['eggplant', 'oil', 'onion', 'tomato', 'cayenne', 'pepper', 'salt', 'pepper', 'cilantro']"
125,20 mins,"1. Heat a non-stick crepe pan over medium-high heat. 2. Whisk flour and water together in a bowl. Add egg and mix well. Whisk butter, salt, and caraway seeds into flour mixture to form a smooth batter. 3. Pour about 1/4 cup batter into heated pan. Tilt the pan around so the batter forms a nice round shape. Cook until bubbles form throughout the batter, 2 to 4 minutes. Flip the crepe by using spatula to loosen it from the pan. Flick your wrist upwards to give the crepe a toss, flipping it, and landing it back in the pan. Cook the second side until lightly browned, about 30 seconds. Repeat with remaining batter.","1 cup all-purpose flour, 1 cup water, 1 egg, 2 tablespoons butter, melted, 1 pinch salt, 1 tablespoon caraway seeds",Indian Crepes,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/222804/indian-crepes/,"['flour', 'water', 'egg', 'butter', 'salt', 'caraway']",non-veg,"['flour', 'water', 'egg', 'butter', 'salt', 'caraway']"
368,1 hr 15 mins,"1. Melt ghee in a saucepan over medium-low heat. Stir in garlic and cumin seed; cook until the garlic softens, about 3 minutes. Add tomato paste, ginger, 1 teaspoon garam masala, salt, onion, and water. Increase heat to medium, and stir until the tomato paste dissolves. Simmer slowly for 1 hour, adding water as needed to maintain a sauce-like consistency. 2. Stir in spinach and cook until hot, about 5 minutes. Add paneer, and allow to cook an additional 5 minutes, or until hot. Pour into a serving dish and sprinkle with cilantro and remaining 1 teaspoon garam masala.","⅓ cup ghee (clarified butter), 1 bulb garlic, peeled and minced, ½ teaspoon toasted cumin seed, 1 (6 ounce) can tomato paste, 1 (3 inch) piece ginger, peeled and minced, 2 teaspoons garam masala, divided, 1 teaspoon salt, 1 large onion, finely chopped, 1 cup water, or as needed, 1 (10 ounce) box frozen chopped spinach, thawed and drained, 1 pound paneer, cut into 1/2-inch cubes, ¼ cup chopped fresh cilantro, 1 teaspoon garam masala",Rosy's Palak Paneer,25 mins,4.5,1 hr 40 mins,https://www.allrecipes.com/recipe/138127/rosys-palak-paneer/,"['ghee', 'garlic', 'cumin', 'tomato', 'ginger', 'masala', 'salt', 'onion', 'water', 'spinach', 'paneer', 'cilantro', 'masala']",veg,"['ghee', 'garlic', 'cumin', 'tomato', 'ginger', 'masala', 'salt', 'onion', 'water', 'spinach', 'paneer', 'cilantro', 'masala']"
315,30 mins,"1. Heat a skillet coated with cooking spray over medium heat; fry paneer cubes until lightly browned on each side, about 5 minutes. Transfer paneer to a bowl. 2. Heat 1 tablespoon canola oil in the same skillet used to cook paneer over medium heat. Add cumin seeds and cook until seeds are slightly red. Stir water, spinach, tomato, garlic, chile peppers, ginger, curry powder, ground coriander, and ground turmeric into cumin seeds. Season with salt. 3. Bring spinach mixture to a boil and simmer until garlic is very soft, 15 to 20 minutes. Remove from heat and allow mixture to cool. 4. Transfer spinach mixture to a blender or food processor; puree until smooth. 5. Heat remaining 1 tablespoon canola oil in a saucepan over medium heat; add spinach puree and paneer cubes. Simmer until hot, about 5 minutes.","cooking spray, ½ pound paneer, cubed, 2 tablespoons canola oil, divided, 1 teaspoon cumin seeds, 1 ½ cups water, 1 (10 ounce) package fresh spinach, 1 large tomato, diced, 3 cloves garlic, 2 dried red chile peppers, or to taste, 1 tablespoon chopped fresh ginger root, 1 teaspoon curry powder, 1 teaspoon ground coriander, 1 teaspoon ground turmeric, 1 pinch salt to taste",Palak Paneer (Indian Spinach and Paneer),20 mins,4.0,50 mins,https://www.allrecipes.com/recipe/221826/palak-paneer-indian-spinach-and-paneer/,"['paneer', 'oil', 'cumin', 'water', 'spinach', 'tomato', 'clove', 'garlic', 'pepper', 'ginger', 'curry', 'coriander', 'turmeric', 'salt']",veg,"['paneer', 'oil', 'cumin', 'water', 'spinach', 'tomato', 'clove', 'garlic', 'pepper', 'ginger', 'curry', 'coriander', 'turmeric', 'salt']"
177,30 mins,"1. Place the chana dal, urad dal, moong dal, and rice into a large bowl and cover with several inches of cool water; allow to soak 8 hours to overnight. 2. Grind the soaked dal and rice with the salt and red chile peppers into a paste using a mortar and pestle. Add enough water to the mixture to make a batter just thin enough to spread. Stir the cumin seeds into the batter. 3. Heat a griddle (or a tawa) over medium heat. Gently grease the griddle with oil on the edges and the middle. Ladle the batter on the tawa and spread into a thin circle using the back of the ladle or a large spoon. Cook for a few minutes and flip over to the other side. Cook a few more minutes, transfer to a plate, and serve immediately. Adas are best eaten hot off the griddle.","1 cup split Bengal gram (chana dal), 1 cup skinned split black lentils (urad dal), ½ cup split yellow lentils (moong dal), 1 cup rice, salt to taste, 2 dried red chile peppers, or to taste, water, as needed, 2 tablespoons cumin seeds, 2 tablespoons cooking oil",Ada (Adai),20 mins,4.5,8 hrs 50 mins,https://www.allrecipes.com/recipe/210477/ada-adai/,"['lentil', 'lentil', 'rice', 'salt', 'pepper', 'water', 'cumin', 'oil']",veg,"['lentil', 'lentil', 'rice', 'salt', 'pepper', 'water', 'cumin', 'oil']"
266,,"1. Rinse chicken pieces and pat dry. Set aside. Grind poppy seeds into a paste. 2. In a large skillet, saute onions and green chiles in oil until golden brown. Add ginger garlic paste and continue to saute. Add poppy seed paste and reserved chicken pieces, continuing to saute. Stir all together; after chicken is well mixed with the 'gravy', add the red chili powder and pour 2 cups of water over the mixture. Cover skillet and let simmer about 12 to 15 minutes, until chicken is cooked through. 3. After chicken is 'well-boiled' (the oil should be floating on top of the skillet liquid), add the garam masala and turmeric powder and turn off the stove. Stir all together and serve.","1 pound skinless, boneless chicken breast halves, cut into bite size pieces, 2 onions, chopped, 4 green chile peppers, chopped, 4 tablespoons vegetable oil, 2 tablespoons ginger garlic paste, 1 tablespoon poppy seeds, 2 tablespoons chili powder, 2 cups water, 1 tablespoon garam masala, 1 pinch ground turmeric, salt to taste",Spicy Chicken Curry,,4.0,,https://www.allrecipes.com/recipe/8954/spicy-chicken-curry/,"['chicken', 'onion', 'pepper', 'oil', 'ginger', 'garlic', 'chili', 'water', 'masala', 'turmeric', 'salt']",non-veg,"['chicken', 'onion', 'pepper', 'oil', 'ginger', 'garlic', 'chili', 'water', 'masala', 'turmeric', 'salt']"
355,50 mins,"1. Sprinkle salt over carrots, celery, and onion. Heat 1 tablespoon oil in a large soup pot over medium heat. Cook and stir vegetables until onion is translucent, about 5 minutes. Push vegetables aside to clear a space in the center of the pot. Heat 1 tablespoon oil in the center. Sprinkle garam masala over the oil and toast for 1 to 2 minutes. Stir into vegetables until well coated. 2. Pour vegetable broth into the pot; bring to a boil. Reduce heat to medium-low and add farro. Cover and simmer until almost tender, about 20 minutes. Add lentils. Cover and simmer, adding more broth if needed, until farro and lentils are tender but not mushy, about 20 minutes. Season with salt.","1 teaspoon salt, 2 carrots, finely chopped, 2 stalks celery, finely chopped, 1 small onion, finely chopped, 2 tablespoons olive oil, 1 tablespoon garam masala, 4 cups vegetable broth, or more to taste, ½ cup semi-pearled farro, 1 cup red lentils",Farro and Lentil Masala,15 mins,4.5,1 hr 5 mins,https://www.allrecipes.com/recipe/262373/farro-and-lentil-masala/,"['salt', 'carrot', 'celery', 'onion', 'oil', 'masala', 'lentil']",veg,"['salt', 'carrot', 'celery', 'onion', 'oil', 'masala', 'lentil']"
42,,"1. Mix sugar, cocoa powder, cinnamon, salt, ginger, pepper, cloves, and cardamom together in an airtight container; seal and shake.","2 cups white sugar, ½ cup unsweetened cocoa powder, 1 ½ teaspoons ground cinnamon, ½ teaspoon salt, ½ teaspoon ground ginger, ¼ teaspoon ground white pepper, ¼ teaspoon ground cloves, ⅛ teaspoon ground cardamom",Chocolate Chai Coffee Mix,5 mins,5.0,5 mins,https://www.allrecipes.com/recipe/236750/chocolate-chai-coffee-mix/,"['sugar', 'cocoa', 'cinnamon', 'salt', 'ginger', 'pepper', 'clove', 'cardamom']",veg,"['sugar', 'cocoa', 'cinnamon', 'salt', 'ginger', 'pepper', 'clove', 'cardamom']"
398,35 mins,"1. Heat oil in a saucepan over medium heat; cook and stir onions until golden, 10 to 15 minutes. Add salt, garlic, chile powder, ginger, and turmeric; stir to coat. Mix tomatoes into onion mixture; cook and stir until tomatoes begin to break down, 5 to 10 minutes. 2. Stir rice into onion-tomato mixture and pour in water. Bring to a boil; reduce heat to low, cover, and simmer, stirring occasionally, until rice is tender and liquid is absorbed, 15 to 20 minutes.","⅓ cup vegetable oil, 2 onions, diced, 1 ½ teaspoons salt, 1 clove garlic, minced, 1 teaspoon chile powder, 1 teaspoon minced fresh ginger root, ½ teaspoon ground turmeric, 2 cups diced tomatoes, 2 ¼ cups basmati rice, 3 cups water",Indian Tomato Rice,10 mins,4.0,45 mins,https://www.allrecipes.com/recipe/257460/indian-tomato-rice/,"['oil', 'onion', 'salt', 'clove', 'garlic', 'ginger', 'turmeric', 'tomato', 'rice', 'water']",veg,"['oil', 'onion', 'salt', 'clove', 'garlic', 'ginger', 'turmeric', 'tomato', 'rice', 'water']"
493,31 mins,"1. Place lentils in a container. Pour in enough water to cover and let soak, at least 30 minutes. Drain. 2. Combine drained lentils, 4 1/4 cups water, ground chicken, onion, green chile peppers, ginger-garlic paste, garam masala, and salt in a large pot. Bring to a boil; reduce heat and let simmer until water has been mostly absorbed and lentils are soft, 20 to 25 minutes. 3. Place the lentil mixture in a food processor and pulse until smooth. Stir in cilantro. 4. Shape mixture into patties and dip into beaten eggs. 5. Heat oil in a large skillet over medium heat. Pan-fry patties in batches until golden brown, about 3 minutes per side.","1 ¼ cups yellow lentils, 4 ¼ cups water, 1 pound ground chicken, 1 onion, diced, 4 green chile peppers, finely chopped, or more to taste, 2 tablespoons ginger-garlic paste, 1 tablespoon garam masala, 1 tablespoon salt, or more to taste, ½ bunch cilantro, chopped, 2 eggs, beaten, 2 tablespoons vegetable oil, or as needed",Shami Kebab,30 mins,3.0,1 hr 31 mins,https://www.allrecipes.com/recipe/254367/shami-kebab/,"['lentil', 'water', 'chicken', 'onion', 'pepper', 'masala', 'salt', 'cilantro', 'egg', 'oil']",non-veg,"['lentil', 'water', 'chicken', 'onion', 'pepper', 'masala', 'salt', 'cilantro', 'egg', 'oil']"
138,10 mins,"1. Stir the chickpea flour and clarified butter together in a saucepan over medium-low heat until the mixture smells toasty, about 10 minutes. Set aside until cool enough to handle. 2. Stir in the sugar, pistachios, and cashews until evenly mixed. Form the mixture into small balls the size of large cherries. Use some pressure when forming the balls so they don't come apart.","2 cups chickpea flour (besan), 1 cup clarified butter (ghee), 1 cup white sugar, or to taste, 2 teaspoons finely chopped pistachio nuts, 1 teaspoon finely chopped cashews",Besan Laddu,5 mins,5.0,45 mins,https://www.allrecipes.com/recipe/167060/besan-laddu/,"['chickpea', 'flour', 'butter', 'sugar', 'pistachio', 'cashew']",veg,"['chickpea', 'flour', 'butter', 'sugar', 'pistachio', 'cashew']"
283,30 mins,"1. Heat oil in a large skillet over medium heat. Add onion to the hot oil and cook until golden brown, about 5 minutes. Add cauliflower and mix into the onion. Continue cooking, stirring every 2 to 3 minutes, for 10 to 15 minutes more. Add garlic and cook 2 more minutes. 2. Stir in crushed tomatoes, tomato sauce, curry powder, coriander, turmeric, cumin, and cayenne pepper. Cook and stir for 5 more minutes. 3. Mix cream cheese into the skillet with the vegetables. Continue cooking until cauliflower is tender but still a little crunchy, 5 to 10 minutes more. Season with salt and mix in 2 tablespoons cilantro. Garnish with remaining cilantro before serving.","3 tablespoons vegetable oil, 1 onion, diced, 1 head cauliflower, broken into small florets, 2 cloves garlic, minced, 1 (15 ounce) can crushed tomatoes, ½ (14.5 ounce) can tomato sauce, 2 teaspoons curry powder, 1 teaspoon ground coriander, 1 teaspoon ground turmeric, 1 teaspoon ground cumin, 1 teaspoon cayenne pepper, ½ (8 ounce) package cream cheese, salt to taste, 3 tablespoons chopped fresh cilantro",Indian Vegetarian Curried Cauliflower,15 mins,5.0,45 mins,https://www.allrecipes.com/recipe/272442/indian-vegetarian-curried-cauliflower/,"['oil', 'onion', 'cauliflower', 'clove', 'garlic', 'tomato', 'tomato', 'sauce', 'curry', 'coriander', 'turmeric', 'cumin', 'cayenne', 'pepper', 'cream', 'cheese', 'salt', 'cilantro']",veg,"['oil', 'onion', 'cauliflower', 'clove', 'garlic', 'tomato', 'tomato', 'sauce', 'curry', 'coriander', 'turmeric', 'cumin', 'cayenne', 'pepper', 'cream', 'cheese', 'salt', 'cilantro']"
129,15 mins,"1. Heat the oil in a large skillet over medium heat; fry the red chile peppers, cumin seeds, and mustard seeds in the hot oil until the seeds begin to splutter, 2 to 3 minutes. Sprinkle the asafoetida powder over the seeds and add the curry leaves. Stir the onions, green chile peppers, and turmeric powder into the mixture; cook and stir until the onions are softened, 3 to 5 minutes. Add the tomatoes, red chili powder, sugar, and salt; continue cooking until the tomatoes are pulpy. Pour the water into the mixture; simmer until the curry begins to thicken, 5 to 10 minutes. Garnish with cilantro to serve.","2 tablespoons cooking oil, 2 dried red chile peppers, broken into pieces, 1 teaspoon cumin seeds, 1 teaspoon mustard seeds, ¼ teaspoon asafoetida powder, 1 sprig fresh curry leaves, 2 onions, chopped, 2 green chile peppers, chopped, ½ teaspoon ground turmeric, 4 tomatoes, chopped, ½ teaspoon red chili powder, 1 teaspoon white sugar, salt, to taste, ½ cup water, 2 tablespoons chopped cilantro leaves, for garnish (Optional)",Tomato Onion Koora,10 mins,4.5,25 mins,https://www.allrecipes.com/recipe/212420/tomato-onion-koora/,"['oil', 'pepper', 'cumin', 'mustard', 'curry', 'onion', 'pepper', 'turmeric', 'tomato', 'chili', 'sugar', 'salt', 'water', 'cilantro']",veg,"['oil', 'pepper', 'cumin', 'mustard', 'curry', 'onion', 'pepper', 'turmeric', 'tomato', 'chili', 'sugar', 'salt', 'water', 'cilantro']"
453,50 mins,"1. Heat the oil in a large skillet over medium heat. Fry the green cardamom pods, black cardamom pods, bay leaves, and cinnamon stick in the hot oil until aromatic. Stir the onions, garlic, and ginger into the mixture. Reduce heat to low and continue cooking until the onions are golden brown; season with the red chili powder, turmeric, cumin, and salt. Add the tomatoes and continue cooking until the oil separates from the gravy, about 5 minutes more. 2. Place the lamb chops into the mixture in the skillet and increase heat to medium-low. Cook and stir until the lamb is cooked about halfway through and the sauce has created a glaze on the outside of the meat, about 20 minutes. Sprinkle the water over the mixture. Cover and cook until the lamb is tender, 15 to 20 minutes more. Remove the cover and add the green chile peppers and cilantro leaves. Increase the heat to high and cook another 3 to 5 minutes. Serve hot.","¼ cup cooking oil, 3 pods green cardamom, 1 pod black cardamom, 2 bay leaves, 1 cinnamon stick, 6 large onions, sliced thin, 6 cloves garlic, 1 (1/2 inch) piece fresh ginger root, peeled and julienned, 2 teaspoons Kashmiri red chili powder, 1 teaspoon ground cumin, ½ teaspoon ground turmeric, salt, to taste, 2 tomatoes, pureed, 2 pounds lamb chops, rinsed and patted dry, 2 tablespoons water, 3 green chile peppers, halved lengthwise, ¼ cup cilantro leaves, for garnish",Bhuna Gosht,15 mins,4.0,1 hr 5 mins,https://www.allrecipes.com/recipe/212488/bhuna-gosht/,"['oil', 'cardamom', 'cardamom', 'bay', 'cinnamon', 'onion', 'clove', 'garlic', 'ginger', 'chili', 'cumin', 'turmeric', 'salt', 'tomato', 'lamb', 'water', 'pepper', 'cilantro']",veg,"['oil', 'cardamom', 'cardamom', 'bay', 'cinnamon', 'onion', 'clove', 'garlic', 'ginger', 'chili', 'cumin', 'turmeric', 'salt', 'tomato', 'lamb', 'water', 'pepper', 'cilantro']"
360,1 hr 40 mins,"1. Place the red and brown lentils in a pan with the water and turmeric. Cook over medium-low heat until tender, about 45 minutes. Drain, reserving 2 1/2 cups of the cooking liquid. 2. Meanwhile, heat the canola oil in a large, deep pot over medium heat. Stir in the onion, and cook until tender and transparent, about 5 minutes. Stir in the tomatoes and garlic; cook 5 minutes more, stirring occasionally. Mix in the curry powder, cumin, salt, pepper, and cloves. Add the cooked lentils, reserved cooking liquid, pumpkin, potatoes, and carrots. Cover, and cook over medium-low heat until the vegetables are tender, 35 to 45 minutes. Stir in the spinach and apple. Cook until the pumpkin can be easily pierced with a fork, about 15 minutes more. Adjust seasonings to taste.","1 cup red lentils, 1 cup brown lentils, 8 cups water, ½ teaspoon turmeric, 1 tablespoon canola oil, 1 large onion, diced, 2 tomatoes, cored and chopped, 3 cloves garlic, minced, 1 ½ tablespoons curry powder, or to taste, 2 teaspoons ground cumin, ½ teaspoon salt, ½ teaspoon black pepper, ¼ teaspoon ground cloves, 2 cups peeled, cubed (1-inch), seeded pumpkin, 2 potatoes, unpeeled and chopped, 2 carrots, peeled and diced, 2 cups packed fresh spinach, chopped, 1 Granny Smith apple, unpeeled, cored and diced",Pumpkin Curry with Lentils and Apples,30 mins,4.0,2 hrs 10 mins,https://www.allrecipes.com/recipe/95860/pumpkin-curry-with-lentils-and-apples/,"['lentil', 'lentil', 'water', 'turmeric', 'oil', 'onion', 'tomato', 'clove', 'garlic', 'curry', 'cumin', 'salt', 'pepper', 'clove', 'pumpkin', 'potato', 'carrot', 'spinach', 'apple']",veg,"['lentil', 'lentil', 'water', 'turmeric', 'oil', 'onion', 'tomato', 'clove', 'garlic', 'curry', 'cumin', 'salt', 'pepper', 'clove', 'pumpkin', 'potato', 'carrot', 'spinach', 'apple']"
125,20 mins,"1. Combine the milk, yogurt, salt and sugar in a saucepan. Heat over medium heat, stirring occasionally with a whisk. As the milk is just about to boil (it will bubble at the edges), stir in the lemon juice. 2. Remove from the heat and pour into a sieve lined with cheesecloth. Lift the cheesecloth by the four corners and tie them together. Hang the cheese in the cloth over the sink to drain. It will take 30 minutes to 1 hour. Once drained, place the cheese, still in the cloth, into a bowl and refrigerate until ready to use. 3. If later you want to cut the paneer into firm fingers, use a spoon to press the paneer into the shape of the bowl before refrigerating.","4 cups milk, 1 tablespoon plain yogurt, 1 teaspoon salt, 1 teaspoon sugar, 1 tablespoon fresh lemon juice",Paneer (Home Made),2 hrs,4.0,2 hrs 20 mins,https://www.allrecipes.com/recipe/100118/paneer-home-made/,"['milk', 'yogurt', 'salt', 'sugar', 'lemon']",veg,"['milk', 'yogurt', 'salt', 'sugar', 'lemon']"
