calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
246.0,15 mins,"1. Preheat the oven to 375 degrees F (190 degrees C). 2. Cream sugars, butter, and peanut butter in a large bowl until smooth. Beat in eggs one at a time, then stir in corn syrup, water, and vanilla. Combine flour, baking soda, and salt in a separate bowl; stir into peanut butter mixture. Fold in chocolate chunks. 3. Scoop 1/4-cup portions of dough 3-inches apart onto ungreased baking sheets. 4. Bake in the preheated oven until edges are golden, 12 to 14 minutes. Allow cookies to cool for 1 minute before transferring to wire racks.","1 cup packed brown sugar, ½ cup white sugar, ½ cup butter, softened, ½ cup peanut butter, 2 eggs, 2 tablespoons light corn syrup, 2 tablespoons water, 2 teaspoons vanilla extract, 2 ½ cups all-purpose flour, 1 teaspoon baking soda, ½ teaspoon salt, 2 cups chopped semisweet chocolate",Chewy Peanut Butter Chocolate Chip Cookies,15 mins,4.5,35 mins,https://www.allrecipes.com/recipe/9996/chewy-peanut-butter-chocolate-chip-cookies/,"['sugar', 'sugar', 'butter', 'peanut', 'butter', 'egg', 'corn', 'syrup', 'water', 'vanilla', 'flour', 'soda', 'salt', 'chocolate']",non-veg,"['sugar', 'sugar', 'butter', 'peanut', 'butter', 'egg', 'corn', 'syrup', 'water', 'vanilla', 'flour', 'soda', 'salt', 'chocolate']"
249.0,35 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Grease a 9-inch baking pan. 2. Beat 1/4 cup butter in a bowl until creamy; add 3/4 cup sugar and egg. Beat until fully incorporated. 3. Mix 1 1/2 cup flour, baking powder, and salt together in a separate bowl. Stir flour mixture, alternating with milk, into butter mixture until combined. Pour batter into prepared baking pan. Arrange strawberries atop the batter. 4. Mix 1/2 cup flour, 1/2 cup sugar, 1/4 cup butter, and coconut together in a bowl. Sprinkle topping over strawberries. 5. Bake in the preheated oven until a toothpick inserted in the center of the cake comes out clean, about 35 minutes.","¼ cup butter, ¾ cup white sugar, 1 egg, 1 ½ cups all-purpose flour, 2 teaspoons baking powder, 1 teaspoon salt, ½ cup milk, 1 ½ cups thinly sliced strawberries, ½ cup all-purpose flour, ½ cup white sugar, ¼ cup butter, softened, ¼ cup flaked coconut",Fresh Strawberry Coffee Cake,15 mins,4.5,50 mins,https://www.allrecipes.com/recipe/228949/fresh-strawberry-coffee-cake/,"['butter', 'sugar', 'egg', 'flour', 'salt', 'milk', 'strawberry', 'flour', 'sugar', 'butter', 'coconut']",non-veg,"['butter', 'sugar', 'egg', 'flour', 'salt', 'milk', 'strawberry', 'flour', 'sugar', 'butter', 'coconut']"
42.0,,"1. Stir together confectioners' sugar and milk in a small bowl until smooth. Beat in corn syrup and almond extract until icing is smooth and glossy. If icing is too thick, add more corn syrup. 2. Divide into separate bowls, and add food colorings to each to desired intensity. Dip cookies, or paint them with a brush.","1 cup confectioners' sugar, 2 teaspoons milk, 2 teaspoons light corn syrup, ¼ teaspoon almond extract, assorted food coloring",Sugar Cookie Icing,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/11587/sugar-cookie-icing/,"['sugar', 'milk', 'corn', 'syrup', 'almond']",veg,"['sugar', 'milk', 'corn', 'syrup', 'almond']"
253.0,1 hr,"1. Preheat the oven to 250 degrees F (120 degrees C). Place popcorn in a very large bowl. 2. Melt butter in a medium saucepan over medium heat. Stir in brown sugar, corn syrup, and salt. Bring to a boil, stirring constantly. Boil without stirring 4 minutes. 3. Remove pan from heat and stir in vanilla and baking soda. Pour caramel in a thin stream over popcorn while stirring. Stir until evenly coated. 4. Divide popcorn between two large shallow baking dishes. Bake in the preheated oven, stirring every 15 minutes, for 1 hour. 5. Remove from oven and let cool completely before breaking into pieces.","5 quarts popped popcorn, 1 cup butter, 2 cups brown sugar, ½ cup corn syrup, 1 teaspoon salt, 1 teaspoon vanilla extract, ½ teaspoon baking soda",Caramel Popcorn,15 mins,5.0,1 hr 15 mins,https://www.allrecipes.com/recipe/24952/caramel-popcorn/,"['popcorn', 'butter', 'sugar', 'corn', 'syrup', 'salt', 'vanilla', 'soda']",veg,"['popcorn', 'butter', 'sugar', 'corn', 'syrup', 'salt', 'vanilla', 'soda']"
256.0,20 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Grease and flour a 10x15-inch jelly roll pan. 2. Make cake: Combine flour, sugar, baking soda, and salt in a mixing bowl. Beat in sour cream and eggs. 3. Melt butter in a saucepan over low heat. Stir in water and cocoa powder. Bring mixture to a boil then remove from the heat. Allow to cool slightly, then stir cocoa mixture into the flour and egg mixture until blended. Pour batter into the prepared pan. 4. Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 20 minutes. 5. While the cake is baking, make icing: Combine milk, cocoa powder, and butter in a large saucepan over medium heat. Bring to a boil, then remove from heat. Stir in confectioners' sugar and vanilla, then fold in walnuts, mixing until blended. 6. Spread icing over warm cake.","2 cups all-purpose flour, 2 cups white sugar, 1 teaspoon baking soda, ½ teaspoon salt, ½ cup sour cream, 2 eggs, 1 cup butter, 1 cup water, 5 tablespoons unsweetened cocoa powder, 6 tablespoons milk, 5 tablespoons unsweetened cocoa powder, ½ cup butter, 4 cups confectioners' sugar, 1 teaspoon vanilla extract, 1 cup chopped walnuts (Optional)",Texas Sheet Cake,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/23056/texas-sheet-cake-v/,"['flour', 'sugar', 'soda', 'salt', 'cream', 'egg', 'butter', 'water', 'cocoa', 'milk', 'cocoa', 'butter', 'sugar', 'vanilla', 'walnut']",non-veg,"['flour', 'sugar', 'soda', 'salt', 'cream', 'egg', 'butter', 'water', 'cocoa', 'milk', 'cocoa', 'butter', 'sugar', 'vanilla', 'walnut']"
561.0,30 mins,"1. Preheat the oven to 300 degrees F (150 degrees C). 2. Whisk egg yolks, 4 tablespoons white sugar, and vanilla extract in a mixing bowl until thick and creamy; set aside. 3. Pour cream into a saucepan and stir over low heat until it almost comes to a boil. Whisk cream into egg yolk mixture; beat until combined. 4. Pour mixture into the top pan of a double boiler. Stir over simmering water until mixture lightly coats the back of a spoon, about 3 minutes. Pour into a shallow heat-proof dish. 5. Bake in the preheated oven until custard is set, about 30 minutes. Let cool to room temperature, then refrigerate until chilled, at least 1 hour or overnight. 6. Turn the oven to broil. 7. Combine remaining 2 tablespoons white sugar and brown sugar in a small bowl. Sprinkle mixture evenly over custard. Place dish under the broiler until sugar melts and caramelizes, about 2 minutes. Watch carefully so as not to burn. 8. Allow to cool slightly, then refrigerate until custard is set again, about 10 minutes.","6 egg yolks, 6 tablespoons white sugar, divided, ½ teaspoon vanilla extract, 2 ½ cups heavy cream, 2 tablespoons brown sugar",Creme Brulee,10 mins,4.5,1 hr 50 mins,https://www.allrecipes.com/recipe/19165/creme-brulee/,"['egg', 'sugar', 'vanilla', 'cream', 'sugar']",non-veg,"['egg', 'sugar', 'vanilla', 'cream', 'sugar']"
154.0,,"1. Combine confectioners' sugar, cocoa powder, butter, milk, and vanilla in a large bowl. Mix using an electric mixer until blended and creamy.","3 cups confectioners' sugar, ⅔ cup cocoa powder, ½ cup butter, softened, 7 tablespoons milk, 1 teaspoon vanilla extract",Homemade Chocolate Frosting,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/273319/homemade-chocolate-frosting/,"['sugar', 'cocoa', 'butter', 'milk', 'vanilla']",veg,"['sugar', 'cocoa', 'butter', 'milk', 'vanilla']"
250.0,,"1. Sift flour, sugar, salt, soda, and cocoa together into a 9 x 13 inch ungreased cake pan. Make three wells. Pour oil into one well, vinegar into second, and vanilla into third well. Pour cold water over all, and stir well with fork. 2. Bake at 350 degrees F (175 degrees C) for 30 to 40 minutes, or until tooth pick inserted comes out clean. Frost with your favorite icing.","3 cups all-purpose flour, 2 cups white sugar, 1 teaspoon salt, 2 teaspoons baking soda, ½ cup unsweetened cocoa powder, ¾ cup vegetable oil, 2 tablespoons distilled white vinegar, 2 teaspoons vanilla extract, 2 cups cold water",Crazy Cake,,4.5,,https://www.allrecipes.com/recipe/7475/crazy-cake/,"['flour', 'sugar', 'salt', 'soda', 'cocoa', 'oil', 'vinegar', 'vanilla', 'water']",veg,"['flour', 'sugar', 'salt', 'soda', 'cocoa', 'oil', 'vinegar', 'vanilla', 'water']"
795.0,40 mins,"1. Pour 3/4 cup wildflower honey into a deep saucepan over medium heat. Boil until a shade darker and caramel-like in aroma, about 10 minutes. Turn off heat and whisk in cold water. 2. Preheat the oven to 375 degrees F (190 degrees C). Line a baking sheet with a silicone baking mat. Place a mixing bowl and whisk in the refrigerator. 3. Place a large metal bowl over the lowest heat setting on the stovetop. Add sugar, butter, 3/4 cup wildflower honey, and 1/4 cup burnt honey. Let sit until butter melts, 5 to 7 minutes. Reserve remaining burnt honey for the frosting. 4. Meanwhile, combine baking soda, cinnamon, and salt in a small bowl. 5. Whisk butter mixture and let sit until very warm to the touch. Whisk in eggs. Keep mixture over low heat until it warms up again, then whisk in baking soda mixture. Remove from heat. Sift in flour in 2 or 3 additions, stirring well after each, until batter is easily spreadable. 6. Transfer about 1/2 cup batter onto the prepared baking sheet. Spread into an 8- or 9-inch circle using an offset spatula. Shake and tap the pan to knock out any air bubbles. 7. Bake in the preheated oven until lightly browned, 6 to 7 minutes. Remove liner from the pan and let cake layer continue cooling until firm enough to remove, 6 to 7 minutes. Invert cake onto a round of parchment paper. 8. Repeat Steps 6 and 7 until you have 8 cake layers, letting each cool on an individual parchment round. Trim edges using a pizza wheel to ensure they are the same size; save scraps for crumb mixture. 9. Spread any remaining batter onto the lined baking sheet. Bake in the preheated oven until edges are dry, about 10 minutes. Remove from the oven and cut into small pieces; toss with reserved cake scraps. 10. Return scraps to the oven and bake until browned, 7 to 10 minutes more. Let cool completely, 15 to 20 minutes. Transfer to a resealable bag and beat into fairly fine crumbs using a rolling pin. Set aside. 11. Remove the bowl and whisk from the refrigerator. Pour in heavy cream and whisk until soft peaks form. Add sour cream and remaining burnt honey; continue whisking until stiff peaks form. 12. Place a cake layer on a parchment paper round on a pizza pan or serving plate. Spread a cup of frosting evenly on top, almost to the edge. Repeat with cake layers and frosting, pressing layers in smooth-side down. Place last cake layer smooth-side up. Frost top and sides of cake. Cover with crumbs; clean any excess crumbs around base. 13. Cover with plastic wrap and refrigerate for at least 8 hours to overnight. Transfer to a cake stand using 2 spatulas. Cut and serve.","¾ cup wildflower honey, 3 tablespoons cold water, 1 cup white sugar, 14 tablespoons unsalted butter, cut into slices, ¾ cup wildflower honey, 2 ½ teaspoons baking soda, 1 teaspoon ground cinnamon, ¾ teaspoon fine salt, 6 large cold eggs, 3 ¾ cups all-purpose flour, 4 cups cold heavy whipping cream, ¾ cup sour cream",Russian Honey Cake,45 mins,5.0,9 hrs 40 mins,https://www.allrecipes.com/recipe/277220/russian-honey-cake/,"['honey', 'water', 'sugar', 'butter', 'honey', 'soda', 'cinnamon', 'salt', 'egg', 'flour', 'cream', 'cream']",non-veg,"['honey', 'water', 'sugar', 'butter', 'honey', 'soda', 'cinnamon', 'salt', 'egg', 'flour', 'cream', 'cream']"
337.0,10 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Make the cookie crust: Combine flour, cream of tartar, baking soda, and salt in a medium bowl and set aside. Cream together butter and 3/4 cup sugar until smooth in a large bowl. Add in egg and beat well. Stir dry ingredients into the creamed mixture until just blended. Press dough into an ungreased pizza pan. 3. Bake in the preheated oven until lightly browned, 8 to 10 minutes. Cool. 4. Prepare the filling: Beat cream cheese with remaining 1/2 cup sugar and vanilla in a large bowl until light and fluffy. Spread evenly over the top of the cooled crust. 5. Arrange blueberries, strawberries, and banana on top of the filling, and chill.","1 ¼ cups all-purpose flour, 1 teaspoon cream of tartar, ½ teaspoon baking soda, ¼ teaspoon salt, ½ cup butter, softened, 1 ¼ cups white sugar, divided, 1 large egg, 1 (8 ounce) package cream cheese, 2 teaspoons vanilla extract, ½ cup fresh blueberries, or more to taste, ½ cup sliced fresh strawberries, or more to taste, ½ cup sliced banana, or more to taste",Fruit Pizza,25 mins,4.5,1 hr 35 mins,https://www.allrecipes.com/recipe/12604/fruit-pizza-i/,"['flour', 'cream', 'soda', 'salt', 'butter', 'sugar', 'egg', 'cream', 'cheese', 'vanilla', 'blueberry', 'strawberry', 'banana']",non-veg,"['flour', 'cream', 'soda', 'salt', 'butter', 'sugar', 'egg', 'cream', 'cheese', 'vanilla', 'blueberry', 'strawberry', 'banana']"
177.0,20 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Sift together flour and baking soda in a medium bowl, set aside. 3. Cream together butter, brown sugar, and white sugar in a large bowl. Beat in instant pudding mix until blended. Stir in eggs and vanilla. 4. Add flour mixture to the butter mixture until it's well incorporated. Fold in chocolate chips and nuts. 5. Drop cookies by rounded spoonfuls onto ungreased cookie sheets. 6. Bake in batches in the preheated oven until the edges are golden brown, 10 to 12 minutes, switching racks halfway through.","4 ½ cups all-purpose flour, 2 teaspoons baking soda, 2 cups butter, softened, 1 ½ cups packed brown sugar, ½ cup white sugar, 2 (3.4 ounce) packages instant vanilla pudding mix, 4 eggs, 2 teaspoons vanilla extract, 4 cups semisweet chocolate chips, 2 cups chopped walnuts (Optional)",Award Winning Soft Chocolate Chip Cookies,15 mins,4.5,35 mins,https://www.allrecipes.com/recipe/15004/award-winning-soft-chocolate-chip-cookies/,"['flour', 'soda', 'butter', 'sugar', 'sugar', 'vanilla', 'egg', 'vanilla', 'chocolate', 'chip', 'walnut']",non-veg,"['flour', 'soda', 'butter', 'sugar', 'sugar', 'vanilla', 'egg', 'vanilla', 'chocolate', 'chip', 'walnut']"
280.0,15 mins,"1. Combine evaporated milk, brown sugar, butter, egg yolks, and vanilla in a saucepan over medium heat. Cook, stirring constantly, at a low boil until mixture turns a light caramel color and thickens, about 10 minutes. 2. Remove from heat and stir in coconut and pecans. Let cool to room temperature before spreading on cake.","1 cup evaporated milk, 1 cup brown sugar, ½ cup butter, 3 egg yolks, 1 teaspoon vanilla extract, 1 ⅓ cups flaked coconut, 1 cup chopped pecans",German Chocolate Cake Frosting,5 mins,4.5,20 mins,https://www.allrecipes.com/recipe/17765/german-chocolate-cake-frosting/,"['milk', 'sugar', 'butter', 'egg', 'vanilla', 'coconut', 'pecan']",non-veg,"['milk', 'sugar', 'butter', 'egg', 'vanilla', 'coconut', 'pecan']"
490.0,30 mins,"1. Preheat an oven to 350 degrees F (175 degrees C). 2. Mix the graham cracker crumbs, 1/2 cup sugar, melted butter, and cinnamon in a bowl. Reserve 1/4 cup for topping the pie. Press the remaining crumb mixture in the bottom and up the sides of a 9-inch deep-dish pie plate. Bake the crust in the preheated oven for 8 minutes. 3. Heat the milk in a saucepan over medium-high heat. In a non-plastic bowl, whisk together the 1/2 cup sugar, cornstarch, egg yolks, and vanilla. When the milk is hot but not boiling, slowly pour the milk in a steady stream into the yolk mixture, whisking constantly. Return the custard to the saucepan and bring to a boil over medium heat, stirring constantly with a wooden spoon or a heat-proof spatula. Cook and stir for 2 to 3 minutes over low heat until the custard has thickened. Pour the custard into the graham cracker crust. 4. Preheat the oven's broiler and set the oven rack about 6 inches from the heat source. 5. Beat the egg whites until medium peaks form; add 2 tablespoons of sugar and beat until the meringue is stiff. Scoop out the meringue on top of the custard filling. Sprinkle the meringue with the reserved graham cracker crumbs. 6. Place the pie under the broiler and bake until the meringue starts to brown, 3 to 5 minutes.","1 ½ cups graham cracker crumbs, ½ cup white sugar, ½ cup butter, melted, 1 tablespoon ground cinnamon, 3 cups milk, ½ cup white sugar, ¼ cup cornstarch, 3 egg yolks, 1 teaspoon vanilla extract, 3 egg whites, 2 tablespoons white sugar",Flapper Pie,30 mins,4.0,1 hr,https://www.allrecipes.com/recipe/216797/flapper-pie/,"['cracker', 'sugar', 'butter', 'cinnamon', 'milk', 'sugar', 'cornstarch', 'egg', 'vanilla', 'egg', 'sugar']",non-veg,"['cracker', 'sugar', 'butter', 'cinnamon', 'milk', 'sugar', 'cornstarch', 'egg', 'vanilla', 'egg', 'sugar']"
157.0,,"1. Gently melt coconut oil in a saucepan over medium-low heat. Stir cocoa powder, honey, and vanilla extract into melted oil until well blended. 2. Pour the mixture into a candy mold or pliable tray. Refrigerate until chilled, about 1 hour.","½ cup coconut oil, ½ cup cocoa powder, 3 tablespoons honey, ½ teaspoon vanilla extract",Homemade Melt-In-Your-Mouth Dark Chocolate (Paleo),10 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/236212/homemade-melt-in-your-mouth-dark-chocolate-paleo/,"['coconut', 'oil', 'cocoa', 'honey', 'vanilla']",veg,"['coconut', 'oil', 'cocoa', 'honey', 'vanilla']"
295.0,,"1. Beat ricotta cheese and cream cheese together in a bowl until smooth; add sugar and vanilla. Continue to stir mixture until sugar is completely incorporated. Fold in chocolate chips until well-blended. 2. Cover bowl with plastic wrap and place in the refrigerator until chilled, at least 10 minutes.","2 cups ricotta cheese, 1 (8 ounce) package cream cheese, at room temperature, 1 ½ cups confectioners' sugar, 1 teaspoon vanilla extract, 1 cup miniature semisweet chocolate chips",Cannoli Dip,10 mins,4.5,20 mins,https://www.allrecipes.com/recipe/235797/cannoli-dip/,"['ricotta', 'cheese', 'cream', 'cheese', 'sugar', 'vanilla', 'chocolate', 'chip']",veg,"['ricotta', 'cheese', 'cream', 'cheese', 'sugar', 'vanilla', 'chocolate', 'chip']"
306.0,40 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch baking pan. 2. In a large bowl, cream together 1 cup butter and white sugar until light and fluffy. Beat in the eggs one at a time, then stir in the sour cream and vanilla. Mix in 2 cups flour, baking powder, and salt. Spread 1/2 of batter in the prepared pan. 3. Prepare the filling: In a medium bowl mix 1/3 cup flour, brown sugar, 2 tablespoons melted butter, and cinnamon. Sprinkle cake batter with 1/2 the filling. Spread second half of batter over the filling, and top with remaining filling. 4. Bake 35 to 40 minutes in the preheated oven, or until a toothpick inserted near the center comes out clean.","1 cup butter, 2 cups white sugar, 2 eggs, 1 cup sour cream, ½ teaspoon vanilla extract, 2 cups all-purpose flour, 1 teaspoon baking powder, ⅛ teaspoon salt, ⅓ cup all-purpose flour, ½ cup packed brown sugar, 2 tablespoons melted butter, 1 teaspoon ground cinnamon",Sour Cream Coffee Cake III,15 mins,4.5,55 mins,https://www.allrecipes.com/recipe/8130/sour-cream-coffee-cake-iii/,"['butter', 'sugar', 'egg', 'cream', 'vanilla', 'flour', 'salt', 'flour', 'sugar', 'butter', 'cinnamon']",non-veg,"['butter', 'sugar', 'egg', 'cream', 'vanilla', 'flour', 'salt', 'flour', 'sugar', 'butter', 'cinnamon']"
46.0,5 mins,"1. Place pineapple rings in a large resealable plastic bag. Add butter, honey, hot pepper sauce, and salt. Seal the bag and shake to coat evenly. Marinate for at least 30 minutes, or preferably overnight. 2. Preheat an outdoor grill for high heat and lightly oil grate. 3. Grill pineapple rings until heated through and grill marks appear, 2 to 3 minutes per side.","1 fresh pineapple - peeled, cored and cut into 1 inch rings, 3 tablespoons melted butter, ¼ teaspoon honey, 1 dash hot pepper sauce, salt to taste",Grilled Pineapple,10 mins,4.5,45 mins,https://www.allrecipes.com/recipe/51294/grilled-pineapple/,"['pineapple', 'butter', 'honey', 'pepper', 'sauce', 'salt']",veg,"['pineapple', 'butter', 'honey', 'pepper', 'sauce', 'salt']"
219.0,45 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Grease a 9x13-baking dish. 2. Mix together flour, white sugar, and baking soda for cake in a large bowl and make a well in the center. Add eggs, crushed pineapple with juice, and vanilla; mix until well-combined. Pour into the prepared baking dish. 3. Bake in the preheated oven until a toothpick inserted into cake comes out clean, about 45 minutes. 4. Meanwhile, combine cream cheese and butter for frosting in a mixing bowl; beat until smooth. Add confectioners' sugar and vanilla; beat until creamy. 5. Spread frosting on warm cake.","2 cups all-purpose flour, 2 cups white sugar, 2 teaspoons baking soda, 2 large eggs, 1 (20 ounce) can crushed pineapple with juice, 1 teaspoon vanilla extract, 1 (8 ounce) package cream cheese, ½ cup unsalted butter, softened, 1 ½ cups confectioners' sugar, 1 teaspoon vanilla extract",Easy Pineapple Cake,30 mins,4.0,1 hr 15 mins,https://www.allrecipes.com/recipe/15857/easy-pineapple-cake/,"['flour', 'sugar', 'soda', 'egg', 'pineapple', 'vanilla', 'cream', 'cheese', 'butter', 'sugar', 'vanilla']",non-veg,"['flour', 'sugar', 'soda', 'egg', 'pineapple', 'vanilla', 'cream', 'cheese', 'butter', 'sugar', 'vanilla']"
154.0,,1. Stir melted butter and cocoa powder in a bowl until evenly mixed. Add in confectioners' sugar and milk; beating until smooth and easily spread. Stir in vanilla extract.,"½ cup butter, melted, ⅔ cup unsweetened cocoa powder, 3 cups confectioners' sugar, ⅓ cup milk, 1 teaspoon vanilla extract",Best Chocolate Frosting,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/232472/best-chocolate-frosting/,"['butter', 'cocoa', 'sugar', 'milk', 'vanilla']",veg,"['butter', 'cocoa', 'sugar', 'milk', 'vanilla']"
384.0,55 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). Adjust the oven rack to the upper-middle position. 2. Put butter in an 8-inch square or 9-inch round pan; place in the oven until butter is melted. Remove the pan from the oven and set aside. 3. Whisk flour, 3/4 cup sugar, baking powder, and salt in a medium bowl. Whisk in milk until a smooth batter forms. Pour batter into the prepared pan, then scatter fruit over batter. Sprinkle with 1 tablespoon sugar. 4. Bake in the preheated oven until the top is lightly browned and fruit bubbles, 50 to 60 minutes. Serve warm or at room temperature.","4 tablespoons butter, ¾ cup all-purpose flour, ¾ cup sugar, 1 teaspoon baking powder, ¼ teaspoon salt, ¾ cup milk, 2 cups of sliced fresh peaches or nectarines, or whole blueberries, strawberries, raspberries, blackberries or a combination of fruits (or a 12-ounce package of frozen berries), 1 tablespoon sugar",Easy Batter Fruit Cobbler,15 mins,4.5,1 hr 10 mins,https://www.allrecipes.com/recipe/88354/easy-batter-fruit-cobbler/,"['butter', 'flour', 'sugar', 'salt', 'milk', 'peach', 'nectarine', 'blueberry', 'strawberry', 'raspberry', 'blackberry', 'sugar']",veg,"['butter', 'flour', 'sugar', 'salt', 'milk', 'peach', 'nectarine', 'blueberry', 'strawberry', 'raspberry', 'blackberry', 'sugar']"
249.0,35 mins,"1. Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. 2. In a large bowl, combine cake-mix, margarine, 1 egg and 2 teaspoons vanilla. Press into a 9x13 inch pan. 3. Using the same bowl, combine cream cheese, 2 eggs, 2 teaspoons vanilla and 4 cups confectioners' sugar. Mix together until smooth. Pour over cake-mixture. 4. Bake in the preheated oven for 35 to 40 minutes. Cake will rise up around sides of pan and look fallen when done. Allow to cool.","1 (18.25 ounce) package yellow cake-mix, ½ cup margarine, softened, 3 eggs, 4 teaspoons vanilla extract, 1 (8 ounce) package cream cheese, 4 cups confectioners' sugar",Chewy Butter Cake,40 mins,4.0,1 hr 15 mins,https://www.allrecipes.com/recipe/17650/chewy-butter-cake/,"['cake-mix', 'margarine', 'egg', 'vanilla', 'cream', 'cheese', 'sugar']",non-veg,"['margarine', 'egg', 'vanilla', 'cream', 'cheese', 'sugar']"
290.0,35 mins,"1. Whisk together white sugar, cornstarch, and salt in a small saucepan. Stir in 1 cup of the raspberries and cook over medium-low heat, stirring occasionally and mashing raspberries with a wooden spoon, until raspberries break down and sauce thickens, about 4 minutes. Remove from saucepan to a medium bowl and cool, stirring occasionally, for 10 minutes. 2. Meanwhile, beat cream cheese, 1/4 cup powdered sugar, 1 tablespoon heavy cream, orange zest, cardamom, and almond extract with an electric mixer on medium speed in a medium bowl until smooth, about 1 minute. Cover and chill until ready to use. 3. Place 1 puff pastry sheet on a floured piece of parchment paper. Roll into a 12x9-inch rectangle. Cut 10 to 12 (3 inches long and 1 inch thick) diagonal strips on each side, about 1 inch apart, leaving center 3 inches of pastry uncut. Spread 1/2 cup of the cream cheese filling in center (uncut) section of pastry, leaving a 1/2-inch border at the top and bottom. Top with 3 tablespoons of the raspberry mixture, and spread raspberry mixture gently over cream cheese layer. Sprinkle with 1/2 cup raspberries. 4. Whisk together egg and water in a small bowl. Brush exposed pastry lightly with egg mixture. Fold strips over filling, alternating each side to resemble a twist or a braid. Fold the bottom ends up to seal the filling inside. Repeat with the remaining sheet of puff pastry and the rest of the filling. Brush outside of each pastry with egg wash. 5. Transfer pastries, on parchment, to separate baking sheets. Freeze until pastry is firm, about 1 hour. (To make ahead, wrap Danish in parchment and then plastic wrap; freeze up to 1 month.) 6. While pastries freeze, preheat the oven to 400 degrees F (200 degrees C) with racks in upper and lower third of oven. 7. Bake in the preheated oven until golden brown and puffed, rotating position of baking sheets in oven halfway through, 30 to 35 minutes. Cool on baking sheets for 30 minutes. 8. Meanwhile, whisk together remaining 5 tablespoons cream and 3/4 cup powdered sugar in a medium bowl. Drizzle over Danish and sprinkle with sliced almonds.","1 tablespoon white sugar, 1 teaspoon cornstarch, ⅛ teaspoon salt, 2 cups fresh raspberries, divided, 1 (8 ounce) package cream cheese, softened, 1 cup powdered sugar, divided, 6 tablespoons heavy cream, divided, 2 teaspoons finely grated orange zest, ⅛ teaspoon ground cardamom, ⅛ teaspoon almond extract, 2 sheets frozen puff pastry sheets, thawed, ¼ cup all-purpose flour, or as needed, 1 large egg, 1 tablespoon water, ¼ cup toasted sliced almonds",Raspberry Danish,30 mins,3.5,2 hrs 45 mins,https://www.allrecipes.com/recipe/8422639/raspberry-danish/,"['sugar', 'cornstarch', 'salt', 'raspberry', 'cream', 'cheese', 'sugar', 'cream', 'orange', 'cardamom', 'almond', 'flour', 'egg', 'water', 'almond']",non-veg,"['sugar', 'cornstarch', 'salt', 'raspberry', 'cream', 'cheese', 'sugar', 'cream', 'orange', 'cardamom', 'almond', 'flour', 'egg', 'water', 'almond']"
103.0,1 hr,"1. Preheat an air fryer to 400 degrees F (200 degrees C). 2. Place prepared apples in a medium saucepan. Drizzle lemon juice over top, then add water and stir. Sprinkle brown sugar and 1/4 teaspoon cinnamon over the apples; stir again. Cook over medium-low heat, stirring occasionally, until apples reach your preferred softness, about 40 minutes. 3. Sprinkle apples with white sugar, then stir again. Cook for 5 more minutes. Remove saucepan from heat. Let mixture cool for about 10 minutes. 4. Set a small bowl of water by work area. Lay an egg roll wrapper in front of you so the point is top and bottom. Scoop 1 to 2 tablespoons of the apple mixture along the middle of the wrapper. 5. Fold the bottom point of the wrapper up and over the filling, tucking the end around it. Gently roll up one time. Wet the sides of the roll and fold over edges (so it makes a little purse). 6. Roll up the wrapper the rest of the way and brush with water to seal. Lightly brush completed roll with water. Mix 1/4 cup white sugar and remaining 1 teaspoon cinnamon together in a bowl. Gently roll egg roll in cinnamon-sugar mixture. Repeat with remaining filling and wrappers. 7. Line the air fryer basket with parchment paper and carefully lay completed egg rolls on it. Air-fry for 7 minutes, then turn over. Continue to air-fry until light golden brown, about 7 minutes more.","2 medium Granny Smith apples, peeled, cored, and cut into 1-inch chunks, 2 tablespoons lemon juice, ½ cup water, 2 tablespoons brown sugar, 1 ¼ teaspoons ground cinnamon, divided, ½ tablespoon white sugar, 6 each egg roll wrappers, ¼ cup white sugar",Air Fryer Apple Pie Egg Rolls,20 mins,,1 hr 30 mins,https://www.allrecipes.com/recipe/8407916/air-fryer-apple-pie-egg-rolls/,"['apple', 'lemon', 'water', 'sugar', 'cinnamon', 'sugar', 'egg', 'sugar']",non-veg,"['apple', 'lemon', 'water', 'sugar', 'cinnamon', 'sugar', 'egg', 'sugar']"
